student_id,gender,department,location,study_mode,parental_edu,internet_access,part_time_job,study_hours_day,attendance_pct,prev_gpa,final_grade,dropout_risk,attendance_band,grade_letter
STU1217,Female,Business,Rural,Full-Time,Graduate,1,0,8.0,78.0,4.92,7.87,0,75-89%,B
STU1218,Female,Mechanical,Urban,Full-Time,Post-Graduate,1,0,5.0,78.0,6.71,6.61,0,75-89%,C
STU1219,Female,Arts,Urban,Full-Time,None,1,0,4.0,88.0,6.92,5.0,0,75-89%,D
STU1220,Male,Mechanical,Urban,Full-Time,None,0,0,8.0,76.0,7.18,8.97,0,75-89%,A
STU1221,Female,Mechanical,Urban,Part-Time,Post-Graduate,1,0,1.0,90.0,7.81,5.99,0,90%+,C
STU1222,Female,Computer Science,Urban,Full-Time,Post-Graduate,1,0,5.0,56.0,5.87,6.67,1,<60%,C
STU1223,Male,Business,Rural,Full-Time,High School,0,0,7.0,96.0,9.21,7.3,0,90%+,B
STU1224,Female,Civil,Semi-Urban,Full-Time,Post-Graduate,1,0,9.0,93.0,5.69,7.67,0,90%+,B
STU1225,Male,Arts,Urban,Part-Time,Post-Graduate,0,0,7.0,98.0,6.72,7.62,0,90%+,B
STU1226,Female,Mechanical,Urban,Full-Time,Post-Graduate,1,0,3.0,84.0,5.59,5.54,0,75-89%,C
STU1227,Female,Business,Semi-Urban,Full-Time,Graduate,1,0,8.0,54.0,9.09,8.62,1,<60%,A
STU1228,Female,Civil,Semi-Urban,Full-Time,High School,1,0,5.0,93.0,5.95,7.99,0,90%+,B
STU1229,Male,Electronics,Urban,Full-Time,Graduate,0,1,6.0,85.0,8.5,7.79,0,75-89%,B
STU1230,Female,Mechanical,Semi-Urban,Full-Time,Post-Graduate,1,0,2.0,85.0,8.46,7.49,0,75-89%,B
STU1231,Male,Arts,Rural,Full-Time,Graduate,1,0,5.0,91.0,6.33,8.63,0,90%+,A
STU1232,Male,Mechanical,Rural,Full-Time,Post-Graduate,1,1,3.0,74.0,8.93,6.5,0,60-74%,C
STU1233,Male,Electronics,Urban,Full-Time,Graduate,1,1,1.0,82.0,4.57,5.75,1,75-89%,C
STU1234,Male,Civil,Urban,Full-Time,Graduate,1,1,8.0,92.0,8.13,9.53,0,90%+,A
STU1235,Male,Computer Science,Semi-Urban,Part-Time,Graduate,0,1,7.0,70.0,6.97,5.9,0,60-74%,C
STU1236,Male,Computer Science,Rural,Full-Time,Graduate,1,0,6.0,77.0,7.05,5.47,0,75-89%,D
STU1237,Male,Arts,Urban,Full-Time,Graduate,1,0,7.0,88.0,6.78,8.67,0,75-89%,A
STU1238,Female,Electronics,Urban,Part-Time,Graduate,1,0,6.0,87.0,9.77,9.42,0,75-89%,A
STU1239,Female,Business,Urban,Full-Time,High School,0,0,8.0,99.0,6.59,6.65,0,90%+,C
STU1240,Female,Arts,Rural,Full-Time,None,1,1,3.0,57.0,5.64,5.64,0,<60%,C
STU1241,Male,Computer Science,Rural,Part-Time,Graduate,1,0,1.0,78.0,8.3,6.17,0,75-89%,C
STU1242,Male,Civil,Rural,Part-Time,Graduate,1,0,5.0,57.0,6.68,6.56,0,<60%,C
STU1243,Female,Computer Science,Urban,Full-Time,Graduate,0,0,5.0,47.0,7.05,5.15,1,<60%,D
STU1244,Female,Mechanical,Semi-Urban,Full-Time,Graduate,1,0,5.0,84.0,9.18,6.62,0,75-89%,C
STU1245,Male,Arts,Urban,Full-Time,Graduate,1,1,1.0,45.0,6.71,4.66,1,<60%,D
STU1246,Male,Arts,Rural,Full-Time,Graduate,1,0,3.0,48.0,8.91,6.24,1,<60%,C
STU1247,Male,Business,Urban,Full-Time,Post-Graduate,1,1,3.0,85.0,7.16,6.22,0,75-89%,C
STU1248,Male,Arts,Rural,Full-Time,High School,1,0,9.0,48.0,8.63,8.62,0,<60%,A
STU1249,Female,Business,Semi-Urban,Full-Time,Post-Graduate,1,1,7.0,63.0,7.49,8.41,0,60-74%,B
STU1250,Male,Mechanical,Urban,Full-Time,High School,0,1,9.0,75.0,6.84,7.0,0,75-89%,C
STU1251,Male,Electronics,Semi-Urban,Part-Time,None,1,0,1.0,95.0,7.33,6.42,0,90%+,C
STU1252,Female,Computer Science,Semi-Urban,Part-Time,Graduate,0,1,3.0,94.0,9.1,5.69,0,90%+,C
STU1253,Male,Computer Science,Semi-Urban,Full-Time,Post-Graduate,1,0,8.0,51.0,5.36,5.87,1,<60%,C
STU1254,Female,Mechanical,Urban,Full-Time,Graduate,1,0,3.0,91.0,5.85,6.42,0,90%+,C
STU1255,Female,Mechanical,Rural,Full-Time,None,1,1,3.0,44.0,8.29,6.55,1,<60%,C
STU1256,Female,Arts,Rural,Full-Time,High School,1,0,4.0,89.0,4.74,7.63,0,75-89%,B
STU1257,Male,Computer Science,Urban,Full-Time,None,1,1,5.0,90.0,7.11,10.0,0,90%+,A
STU1258,Female,Arts,Urban,Part-Time,Post-Graduate,1,0,4.0,60.0,5.86,6.23,0,60-74%,C
STU1259,Female,Business,Rural,Full-Time,Graduate,1,0,1.0,63.0,6.51,4.61,1,60-74%,D
STU1260,Male,Mechanical,Urban,Full-Time,Post-Graduate,1,0,4.0,77.0,4.09,5.57,0,75-89%,C
STU1261,Female,Computer Science,Rural,Full-Time,Graduate,0,0,7.0,96.0,7.05,9.12,0,90%+,A
STU1262,Female,Electronics,Urban,Full-Time,Graduate,1,1,8.0,92.0,7.09,8.72,0,90%+,A
STU1263,Male,Arts,Urban,Part-Time,Graduate,0,0,8.0,93.0,5.22,6.97,0,90%+,C
STU1264,Male,Mechanical,Urban,Full-Time,Graduate,1,0,9.0,69.0,6.37,8.1,0,60-74%,B
STU1265,Female,Civil,Urban,Full-Time,Graduate,0,0,7.0,65.0,7.53,8.25,0,60-74%,B
STU1266,Female,Computer Science,Semi-Urban,Full-Time,Graduate,1,0,2.0,75.0,5.16,5.45,1,75-89%,D
STU1267,Female,Business,Urban,Full-Time,Graduate,1,0,8.0,88.0,5.36,6.18,0,75-89%,C
STU1268,Male,Arts,Urban,Full-Time,High School,1,0,2.0,67.0,7.96,7.66,1,60-74%,B
STU1269,Male,Computer Science,Urban,Full-Time,Graduate,0,0,1.0,66.0,6.61,5.38,0,60-74%,D
STU1270,Female,Computer Science,Urban,Part-Time,Post-Graduate,1,1,5.0,59.0,5.36,6.25,1,<60%,C
STU1271,Female,Computer Science,Urban,Full-Time,Graduate,0,0,7.0,61.0,8.27,6.97,0,60-74%,C
STU1272,Male,Business,Rural,Full-Time,Graduate,1,0,5.0,91.0,7.25,7.92,0,90%+,B
STU1273,Female,Arts,Urban,Full-Time,High School,0,1,5.0,73.0,7.34,6.13,0,60-74%,C
STU1274,Female,Computer Science,Urban,Full-Time,Graduate,0,1,3.0,51.0,5.11,4.88,1,<60%,D
STU1275,Female,Electronics,Urban,Full-Time,Post-Graduate,0,0,3.0,53.0,5.13,3.98,1,<60%,F
STU1276,Male,Arts,Urban,Full-Time,High School,0,0,2.0,82.0,8.92,6.48,1,75-89%,C
STU1277,Female,Electronics,Semi-Urban,Full-Time,Graduate,1,1,8.0,73.0,7.6,8.55,0,60-74%,A
STU1278,Male,Arts,Semi-Urban,Full-Time,Post-Graduate,0,0,3.0,69.0,9.04,7.31,0,60-74%,B
STU1279,Male,Arts,Semi-Urban,Full-Time,Post-Graduate,1,1,3.0,74.0,9.01,6.72,0,60-74%,C
STU1280,Female,Mechanical,Semi-Urban,Full-Time,Graduate,1,1,9.0,72.0,6.6,7.79,0,60-74%,B
STU1281,Male,Computer Science,Urban,Full-Time,High School,1,1,2.0,54.0,4.01,3.4,1,<60%,F
STU1282,Female,Business,Semi-Urban,Part-Time,Post-Graduate,1,0,6.0,50.0,8.09,5.94,1,<60%,C
STU1283,Female,Electronics,Semi-Urban,Full-Time,Post-Graduate,0,0,6.0,86.0,4.16,6.78,0,75-89%,C
STU1284,Female,Civil,Urban,Full-Time,High School,1,0,5.0,70.0,4.83,3.52,1,60-74%,F
STU1285,Female,Computer Science,Urban,Full-Time,High School,1,1,3.0,96.0,4.45,4.72,1,90%+,D
STU1286,Female,Business,Urban,Full-Time,Graduate,1,1,5.0,63.0,7.03,6.52,0,60-74%,C
STU1287,Male,Computer Science,Urban,Full-Time,Graduate,0,1,4.0,68.0,6.98,6.82,0,60-74%,C
STU1288,Female,Electronics,Rural,Full-Time,Graduate,0,0,1.0,97.0,9.48,6.98,0,90%+,C
STU1289,Female,Mechanical,Rural,Full-Time,High School,0,1,1.0,95.0,4.26,5.08,0,90%+,D
STU1290,Female,Computer Science,Urban,Part-Time,Graduate,1,1,3.0,87.0,8.8,7.17,0,75-89%,B
STU1291,Female,Electronics,Semi-Urban,Part-Time,High School,1,1,2.0,44.0,8.02,5.86,1,<60%,C
STU1292,Female,Civil,Semi-Urban,Part-Time,Graduate,1,0,4.0,94.0,5.3,5.82,0,90%+,C
STU1293,Female,Civil,Urban,Full-Time,High School,1,0,3.0,87.0,5.67,6.06,0,75-89%,C
STU1294,Female,Mechanical,Urban,Full-Time,None,1,1,1.0,71.0,9.5,6.15,1,60-74%,C
STU1295,Male,Computer Science,Urban,Full-Time,High School,1,0,9.0,52.0,8.63,6.63,1,<60%,C
STU1296,Male,Arts,Semi-Urban,Full-Time,High School,1,0,9.0,98.0,6.78,8.33,0,90%+,B
STU1297,Female,Electronics,Semi-Urban,Full-Time,Graduate,1,1,9.0,80.0,5.36,8.43,0,75-89%,B
STU1298,Male,Civil,Urban,Full-Time,Post-Graduate,0,0,6.0,77.0,5.82,6.35,0,75-89%,C
STU1299,Female,Computer Science,Urban,Full-Time,Post-Graduate,1,0,3.0,78.0,7.1,6.01,0,75-89%,C
STU1300,Male,Arts,Urban,Full-Time,None,1,0,2.0,75.0,6.32,7.13,0,75-89%,B
STU1301,Male,Mechanical,Semi-Urban,Part-Time,High School,1,0,9.0,68.0,4.69,6.45,0,60-74%,C
STU1302,Female,Computer Science,Urban,Part-Time,Post-Graduate,1,0,1.0,65.0,8.85,5.28,0,60-74%,D
STU1303,Male,Arts,Urban,Full-Time,Graduate,0,0,5.0,64.0,8.09,6.87,0,60-74%,C
STU1304,Male,Computer Science,Semi-Urban,Full-Time,None,1,1,7.0,92.0,6.38,7.3,0,90%+,B
STU1305,Female,Computer Science,Rural,Part-Time,None,0,0,3.0,83.0,6.83,5.15,0,75-89%,D
STU1306,Male,Mechanical,Semi-Urban,Full-Time,High School,1,0,4.0,86.0,7.93,8.09,0,75-89%,B
STU1307,Male,Business,Urban,Full-Time,High School,1,0,1.0,78.0,6.94,5.73,1,75-89%,C
STU1308,Female,Mechanical,Urban,Full-Time,High School,1,0,3.0,57.0,4.67,6.14,1,<60%,C
STU1309,Female,Electronics,Urban,Full-Time,High School,1,0,9.0,81.0,5.23,7.3,0,75-89%,B
STU1310,Female,Civil,Semi-Urban,Full-Time,Graduate,1,0,4.0,70.0,9.82,8.81,0,60-74%,A
STU1311,Female,Computer Science,Rural,Full-Time,High School,1,0,9.0,54.0,8.33,7.53,1,<60%,B
STU1312,Male,Civil,Urban,Full-Time,High School,0,0,4.0,47.0,5.36,3.8,1,<60%,F
STU1313,Female,Civil,Urban,Part-Time,None,1,0,5.0,48.0,5.29,5.49,1,<60%,D
STU1314,Male,Business,Urban,Full-Time,Graduate,1,1,5.0,44.0,8.62,5.82,1,<60%,C
STU1315,Female,Business,Rural,Full-Time,Post-Graduate,1,0,9.0,83.0,5.85,9.03,0,75-89%,A
STU1316,Male,Computer Science,Urban,Full-Time,Graduate,1,1,4.0,81.0,8.02,6.14,0,75-89%,C
STU1317,Female,Arts,Semi-Urban,Full-Time,Graduate,1,1,2.0,61.0,5.37,5.2,0,60-74%,D
STU1318,Male,Business,Rural,Full-Time,Post-Graduate,0,1,6.0,86.0,4.79,6.21,0,75-89%,C
STU1319,Male,Arts,Rural,Full-Time,Graduate,0,1,9.0,90.0,7.68,7.05,0,90%+,B
STU1320,Male,Computer Science,Semi-Urban,Full-Time,Graduate,1,0,5.0,83.0,7.05,8.29,0,75-89%,B
STU1321,Male,Computer Science,Urban,Full-Time,Graduate,1,0,6.0,67.0,4.85,7.61,0,60-74%,B
STU1322,Female,Business,Urban,Part-Time,High School,1,1,8.0,47.0,5.98,6.29,1,<60%,C
STU1323,Female,Arts,Urban,Full-Time,Graduate,1,0,5.0,64.0,9.94,6.99,0,60-74%,C
STU1324,Female,Mechanical,Urban,Full-Time,Graduate,1,1,4.0,71.0,7.56,7.89,0,60-74%,B
STU1325,Male,Mechanical,Rural,Part-Time,Graduate,1,0,3.0,79.0,7.19,6.89,0,75-89%,C
STU1326,Male,Computer Science,Urban,Full-Time,Post-Graduate,0,0,6.0,82.0,6.31,7.38,0,75-89%,B
STU1327,Male,Arts,Rural,Part-Time,Graduate,1,0,5.0,62.0,8.55,7.75,0,60-74%,B
STU1328,Male,Electronics,Semi-Urban,Full-Time,Graduate,1,0,8.0,51.0,7.2,6.48,1,<60%,C
STU1329,Male,Business,Urban,Full-Time,Graduate,1,0,1.0,91.0,9.22,6.2,1,90%+,C
STU1330,Female,Electronics,Urban,Full-Time,Graduate,0,0,5.0,76.0,5.89,8.28,0,75-89%,B
STU1331,Male,Computer Science,Urban,Full-Time,High School,1,1,8.0,84.0,6.54,7.34,0,75-89%,B
STU1332,Female,Civil,Semi-Urban,Full-Time,High School,1,1,5.0,81.0,8.6,7.28,0,75-89%,B
STU1333,Female,Civil,Semi-Urban,Full-Time,Post-Graduate,1,0,8.0,98.0,7.05,6.99,0,90%+,C
STU1334,Male,Electronics,Urban,Full-Time,Post-Graduate,1,0,7.0,70.0,8.03,6.87,1,60-74%,C
STU1335,Female,Business,Rural,Full-Time,Graduate,1,1,1.0,48.0,6.28,5.05,1,<60%,D
STU1336,Female,Business,Urban,Full-Time,Graduate,1,0,4.0,46.0,5.75,7.1,1,<60%,B
STU1337,Female,Mechanical,Rural,Full-Time,Post-Graduate,1,0,5.0,98.0,8.18,7.86,0,90%+,B
STU1338,Female,Civil,Urban,Part-Time,Graduate,1,0,3.0,47.0,7.69,5.97,1,<60%,C
STU1339,Male,Electronics,Urban,Full-Time,High School,1,0,1.0,44.0,9.17,6.95,1,<60%,C
STU1340,Female,Civil,Semi-Urban,Part-Time,Graduate,1,0,3.0,78.0,5.89,5.98,0,75-89%,C
STU1341,Female,Civil,Semi-Urban,Full-Time,Graduate,1,0,7.0,70.0,6.45,9.04,0,60-74%,A
STU1342,Female,Arts,Rural,Part-Time,High School,1,1,2.0,58.0,9.87,6.77,1,<60%,C
STU1343,Female,Mechanical,Semi-Urban,Full-Time,Graduate,1,1,5.0,65.0,4.7,6.16,0,60-74%,C
STU1344,Female,Computer Science,Urban,Full-Time,High School,1,0,2.0,40.0,6.29,4.32,1,<60%,D
STU1345,Male,Arts,Semi-Urban,Full-Time,Graduate,0,0,6.0,93.0,5.92,4.86,0,90%+,D
STU1346,Female,Electronics,Urban,Full-Time,High School,1,0,8.0,70.0,6.26,7.2,1,60-74%,B
STU1347,Female,Computer Science,Urban,Part-Time,Graduate,1,0,6.0,84.0,7.27,6.63,0,75-89%,C
STU1348,Male,Computer Science,Semi-Urban,Full-Time,High School,0,0,2.0,58.0,6.77,5.63,1,<60%,C
STU1349,Female,Business,Semi-Urban,Full-Time,None,1,0,4.0,96.0,9.13,7.75,0,90%+,B
STU1350,Male,Mechanical,Semi-Urban,Full-Time,High School,1,0,4.0,98.0,8.49,7.7,0,90%+,B
STU1351,Male,Electronics,Rural,Full-Time,Graduate,0,0,1.0,49.0,6.18,3.14,1,<60%,F
STU1352,Female,Civil,Rural,Full-Time,High School,0,1,7.0,71.0,7.64,7.46,0,60-74%,B
STU1353,Female,Computer Science,Rural,Full-Time,High School,1,0,4.0,53.0,5.75,4.4,1,<60%,D
STU1354,Male,Electronics,Urban,Full-Time,High School,1,1,6.0,69.0,6.08,6.93,0,60-74%,C
STU1355,Female,Business,Rural,Full-Time,High School,0,0,2.0,60.0,9.82,6.8,0,60-74%,C
STU1356,Female,Electronics,Rural,Part-Time,High School,1,1,1.0,58.0,6.01,4.78,1,<60%,D
STU1357,Male,Arts,Semi-Urban,Part-Time,Post-Graduate,1,0,3.0,61.0,5.37,6.65,0,60-74%,C
STU1358,Female,Arts,Urban,Full-Time,Graduate,1,1,4.0,73.0,4.0,5.26,0,60-74%,D
STU1359,Female,Electronics,Semi-Urban,Full-Time,Graduate,1,1,3.0,40.0,6.95,5.64,1,<60%,C
STU1360,Male,Business,Semi-Urban,Full-Time,Graduate,1,1,8.0,44.0,5.85,5.25,0,<60%,D
STU1361,Female,Mechanical,Urban,Full-Time,Graduate,1,1,8.0,80.0,6.37,7.0,0,75-89%,C
STU1362,Female,Arts,Urban,Part-Time,None,1,0,8.0,62.0,8.95,9.65,0,60-74%,A
STU1363,Female,Arts,Urban,Full-Time,High School,1,1,1.0,55.0,7.05,4.78,1,<60%,D
STU1364,Male,Arts,Urban,Full-Time,High School,1,0,8.0,77.0,7.61,9.28,0,75-89%,A
STU1365,Female,Electronics,Urban,Full-Time,Post-Graduate,1,1,5.0,86.0,9.6,8.16,0,75-89%,B
STU1366,Male,Civil,Urban,Full-Time,High School,1,0,9.0,70.0,10.0,8.61,0,60-74%,A
STU1367,Female,Civil,Urban,Full-Time,Graduate,0,1,5.0,77.0,7.26,6.54,0,75-89%,C
STU1368,Female,Computer Science,Urban,Full-Time,Graduate,1,0,7.0,57.0,4.04,6.2,0,<60%,C
STU1369,Male,Arts,Rural,Full-Time,Graduate,1,0,9.0,45.0,5.88,7.2,1,<60%,B
STU1370,Female,Civil,Rural,Full-Time,Graduate,1,0,8.0,52.0,8.77,8.66,1,<60%,A
STU1371,Male,Business,Rural,Full-Time,High School,1,1,7.0,82.0,6.08,7.68,0,75-89%,B
STU1372,Male,Civil,Urban,Full-Time,Graduate,0,0,7.0,60.0,9.61,6.74,0,60-74%,C
STU1373,Male,Civil,Urban,Full-Time,None,0,0,4.0,72.0,5.19,4.42,0,60-74%,D
STU1374,Female,Computer Science,Rural,Full-Time,Graduate,1,1,7.0,77.0,5.47,7.5,0,75-89%,B
STU1375,Male,Business,Rural,Full-Time,Post-Graduate,1,1,1.0,80.0,4.04,5.1,0,75-89%,D
STU1376,Female,Civil,Semi-Urban,Full-Time,High School,0,1,7.0,73.0,8.18,7.83,0,60-74%,B
STU1377,Male,Mechanical,Semi-Urban,Full-Time,Graduate,1,0,2.0,79.0,9.3,6.34,0,75-89%,C
STU1378,Male,Electronics,Urban,Full-Time,Post-Graduate,1,0,1.0,50.0,9.89,8.82,1,<60%,A
STU1379,Male,Business,Rural,Full-Time,High School,1,0,1.0,93.0,4.66,6.09,0,90%+,C
STU1380,Female,Business,Semi-Urban,Full-Time,High School,1,0,3.0,54.0,4.29,3.83,1,<60%,F
STU1381,Male,Arts,Urban,Full-Time,High School,1,1,8.0,40.0,6.73,6.02,0,<60%,C
STU1382,Male,Business,Urban,Full-Time,Post-Graduate,0,0,1.0,77.0,7.78,4.92,1,75-89%,D
STU1383,Female,Mechanical,Urban,Full-Time,None,0,1,3.0,87.0,5.9,5.72,0,75-89%,C
STU1384,Male,Business,Urban,Part-Time,High School,1,0,4.0,46.0,9.12,5.84,1,<60%,C
STU1385,Female,Arts,Semi-Urban,Full-Time,Graduate,1,0,6.0,87.0,5.35,7.29,0,75-89%,B
STU1386,Male,Arts,Semi-Urban,Full-Time,Graduate,1,0,8.0,77.0,5.8,7.27,0,75-89%,B
STU1387,Male,Arts,Rural,Full-Time,Graduate,1,1,7.0,84.0,5.78,7.11,0,75-89%,B
STU1388,Female,Arts,Urban,Full-Time,Graduate,1,1,5.0,99.0,9.14,8.3,0,90%+,B
STU1389,Female,Computer Science,Semi-Urban,Part-Time,Graduate,0,0,1.0,98.0,7.49,5.82,0,90%+,C
STU1390,Male,Electronics,Rural,Full-Time,Post-Graduate,0,0,9.0,70.0,4.85,7.56,0,60-74%,B
STU1391,Male,Civil,Urban,Full-Time,Post-Graduate,0,1,8.0,70.0,8.27,6.89,1,60-74%,C
STU1392,Male,Civil,Urban,Full-Time,Graduate,1,0,5.0,97.0,6.28,8.65,0,90%+,A
STU1393,Female,Civil,Rural,Part-Time,High School,1,1,3.0,87.0,4.84,6.24,0,75-89%,C
STU1394,Male,Electronics,Urban,Part-Time,Post-Graduate,1,0,6.0,97.0,7.6,9.23,0,90%+,A
STU1395,Male,Electronics,Rural,Part-Time,High School,1,1,9.0,69.0,6.55,7.18,0,60-74%,B
STU1396,Female,Electronics,Semi-Urban,Full-Time,Graduate,1,0,5.0,95.0,5.72,6.06,0,90%+,C
STU1397,Female,Arts,Semi-Urban,Full-Time,Graduate,1,0,3.0,84.0,9.42,6.49,0,75-89%,C
STU1398,Female,Mechanical,Semi-Urban,Full-Time,Graduate,0,1,3.0,93.0,8.75,6.04,0,90%+,C
STU1399,Female,Civil,Rural,Full-Time,High School,1,0,9.0,93.0,7.06,8.71,0,90%+,A
STU1400,Female,Mechanical,Rural,Full-Time,Graduate,1,0,9.0,91.0,8.65,9.82,0,90%+,A
STU1401,Female,Arts,Semi-Urban,Full-Time,Graduate,1,1,1.0,84.0,9.59,6.08,0,75-89%,C
STU1402,Female,Civil,Urban,Full-Time,Graduate,0,0,3.0,90.0,8.75,7.91,0,90%+,B
STU1403,Female,Mechanical,Semi-Urban,Part-Time,Graduate,1,0,4.0,71.0,9.94,6.95,0,60-74%,C
STU1404,Female,Computer Science,Urban,Full-Time,Graduate,1,0,6.0,46.0,6.26,7.46,1,<60%,B
STU1405,Female,Computer Science,Urban,Full-Time,Post-Graduate,1,1,2.0,88.0,8.74,6.42,0,75-89%,C
STU1406,Female,Business,Rural,Full-Time,Graduate,1,0,3.0,82.0,6.04,6.48,0,75-89%,C
STU1407,Male,Electronics,Rural,Full-Time,Graduate,0,0,5.0,43.0,6.06,4.04,1,<60%,D
STU1408,Female,Arts,Rural,Part-Time,High School,1,1,9.0,50.0,5.7,6.01,0,<60%,C
STU1409,Male,Arts,Semi-Urban,Full-Time,High School,1,0,7.0,74.0,8.14,8.34,0,60-74%,B
STU1410,Female,Arts,Semi-Urban,Full-Time,Graduate,1,1,5.0,47.0,5.8,4.63,1,<60%,D
STU1411,Male,Mechanical,Urban,Full-Time,Graduate,1,0,3.0,71.0,8.74,8.42,0,60-74%,B
STU1412,Female,Arts,Semi-Urban,Full-Time,Graduate,1,1,3.0,71.0,5.98,4.61,1,60-74%,D
STU1413,Male,Business,Semi-Urban,Part-Time,None,0,0,9.0,44.0,8.13,7.36,1,<60%,B
STU1414,Male,Electronics,Semi-Urban,Full-Time,High School,1,0,8.0,99.0,4.71,7.89,0,90%+,B
STU1415,Female,Computer Science,Urban,Full-Time,High School,1,0,6.0,77.0,7.74,8.1,0,75-89%,B
STU1416,Female,Business,Rural,Full-Time,Graduate,1,0,1.0,70.0,4.77,4.14,1,60-74%,D
STU1417,Female,Electronics,Semi-Urban,Full-Time,High School,1,1,4.0,94.0,4.66,6.22,0,90%+,C
STU1418,Female,Arts,Rural,Full-Time,Graduate,1,1,4.0,62.0,5.12,4.79,1,60-74%,D
STU1419,Female,Electronics,Rural,Full-Time,Graduate,1,0,5.0,65.0,7.34,8.2,0,60-74%,B
STU1420,Female,Business,Semi-Urban,Full-Time,Graduate,1,0,6.0,94.0,4.85,6.14,0,90%+,C
STU1421,Male,Electronics,Semi-Urban,Full-Time,Graduate,1,0,7.0,62.0,9.47,8.08,0,60-74%,B
STU1422,Male,Arts,Semi-Urban,Full-Time,Graduate,0,0,6.0,98.0,9.06,9.75,0,90%+,A
STU1423,Male,Business,Rural,Full-Time,High School,1,1,1.0,61.0,8.68,4.8,1,60-74%,D
STU1424,Male,Electronics,Rural,Full-Time,Graduate,1,0,3.0,72.0,7.49,5.79,0,60-74%,C
STU1425,Female,Business,Urban,Part-Time,Post-Graduate,1,0,3.0,91.0,9.17,7.35,0,90%+,B
STU1426,Female,Mechanical,Semi-Urban,Full-Time,Graduate,1,1,5.0,95.0,9.96,9.51,0,90%+,A
STU1427,Female,Arts,Urban,Part-Time,Post-Graduate,1,1,8.0,46.0,7.05,6.61,1,<60%,C
STU1428,Female,Electronics,Semi-Urban,Full-Time,Post-Graduate,1,0,6.0,90.0,9.03,9.83,0,90%+,A
STU1429,Female,Mechanical,Semi-Urban,Full-Time,High School,0,1,8.0,89.0,6.96,7.11,0,75-89%,B
STU1430,Male,Computer Science,Urban,Full-Time,Graduate,0,0,4.0,55.0,9.91,6.71,1,<60%,C
STU1431,Male,Arts,Rural,Full-Time,High School,1,1,5.0,69.0,8.55,6.21,0,60-74%,C
STU1432,Male,Arts,Semi-Urban,Full-Time,Graduate,1,0,1.0,48.0,7.65,5.15,1,<60%,D
STU1433,Male,Arts,Rural,Full-Time,High School,1,0,1.0,67.0,9.77,7.0,0,60-74%,C
STU1434,Female,Arts,Urban,Part-Time,Graduate,1,1,4.0,59.0,9.6,7.12,1,<60%,B
STU1435,Female,Civil,Rural,Full-Time,Graduate,1,1,3.0,70.0,8.41,4.77,0,60-74%,D
STU1436,Female,Electronics,Semi-Urban,Full-Time,Graduate,1,1,9.0,97.0,7.28,8.6,0,90%+,A
STU1437,Female,Computer Science,Semi-Urban,Full-Time,Graduate,1,0,3.0,72.0,8.05,7.13,0,60-74%,B
STU1438,Female,Arts,Urban,Full-Time,Graduate,1,1,4.0,88.0,5.45,5.47,0,75-89%,D
STU1439,Female,Electronics,Rural,Part-Time,None,1,0,8.0,50.0,5.25,6.4,0,<60%,C
STU1440,Female,Mechanical,Rural,Full-Time,Graduate,1,0,7.0,82.0,4.5,7.1,0,75-89%,B
STU1441,Female,Business,Urban,Full-Time,High School,0,1,5.0,94.0,8.83,7.34,0,90%+,B
STU1442,Male,Business,Semi-Urban,Full-Time,Graduate,1,1,5.0,54.0,6.27,5.79,0,<60%,C
STU1443,Female,Electronics,Urban,Full-Time,Post-Graduate,1,1,5.0,54.0,6.66,5.8,1,<60%,C
STU1444,Female,Electronics,Urban,Full-Time,Post-Graduate,0,1,4.0,72.0,7.98,6.74,0,60-74%,C
STU1445,Female,Electronics,Rural,Full-Time,High School,1,1,6.0,51.0,4.21,4.15,1,<60%,D
STU1446,Male,Mechanical,Urban,Full-Time,Graduate,1,0,6.0,43.0,4.7,4.72,1,<60%,D
STU1447,Female,Civil,Urban,Part-Time,Graduate,1,0,4.0,53.0,9.52,6.99,1,<60%,C
STU1448,Female,Computer Science,Rural,Full-Time,Post-Graduate,1,1,5.0,85.0,7.64,7.11,0,75-89%,B
STU1449,Male,Mechanical,Rural,Full-Time,Post-Graduate,1,0,5.0,70.0,4.26,4.03,1,60-74%,D
STU1450,Female,Electronics,Semi-Urban,Part-Time,Graduate,1,0,5.0,42.0,7.28,5.95,1,<60%,C
STU1451,Female,Electronics,Semi-Urban,Full-Time,Post-Graduate,1,0,1.0,68.0,7.05,5.52,1,60-74%,C
STU1452,Female,Business,Urban,Full-Time,Graduate,0,0,7.0,76.0,5.54,6.56,0,75-89%,C
STU1453,Male,Computer Science,Semi-Urban,Full-Time,High School,1,1,2.0,81.0,8.61,8.07,1,75-89%,B
STU1454,Male,Electronics,Rural,Full-Time,Post-Graduate,1,1,1.0,41.0,8.6,6.01,1,<60%,C
STU1455,Male,Computer Science,Urban,Part-Time,Graduate,1,0,2.0,40.0,7.06,5.11,1,<60%,D
STU1456,Male,Civil,Urban,Full-Time,High School,1,1,4.0,47.0,9.99,7.05,1,<60%,B
STU1457,Male,Arts,Urban,Full-Time,High School,1,0,2.0,46.0,7.05,5.27,1,<60%,D
STU1458,Female,Mechanical,Urban,Full-Time,High School,1,1,5.0,56.0,7.19,6.33,0,<60%,C
STU1459,Female,Business,Urban,Full-Time,Graduate,1,1,4.0,55.0,7.05,4.65,1,<60%,D
